"playerID","gamesBatted","totalRBI","totalHR","battingAverage","gamesPitched","pitchingERA","strikeOuts","gamesFielded","totalPutOut","totalGames","totalSeasons","managerWins","allstarAppearances","proportionalSal","class"
"harpeto01","1810","567","146","0.2567","0","0","0","1618","2823","1810","15","0","1","1.00000000","0"
"jurgebi01","1816","656","43","0.2580","0","0","0","1775","3369","1816","17","59","3","1.00000000","0"
"maybejo01","1620","879","255","0.2532","0","0","0","1478","13169","1620","15","0","2","1.00000000","0"
"moseswa01","2012","679","89","0.2906","0","0","0","1792","4000","2014","17","0","2","1.00000000","0"
"timlimi01","1059","0","0","0.0000","1058","3.722380944660732","872","1058","101","1059","18","0","0","1.06051667","0"
"tudorjo01","289","18","0","0.1536","281","3.3807692436071544","988","281","85","289","12","0","0","1.90856667","0"
"aparilu01","2601","791","83","0.2617","0","0","0","2583","4548","2601","18","0","15","1.00000000","1"
"seguidi01","640","24","4","0.1510","639","3.768124982714653","1298","639","128","640","15","0","0","1.00000000","0"
"speaktr01","2789","1529","117","0.3447","1","9","0","2717","6935","2792","22","617","0","1.00000000","1"
"tartada01","1406","925","262","0.2726","0","0","0","977","1659","1406","14","0","1","2.99164167","0"
"johnsbo01","1863","1283","288","0.2964","0","0","0","1856","4416","1863","13","0","8","1.00000000","0"
"malonji01","321","53","7","0.2006","302","4.114166637261708","1605","303","101","321","12","0","1","1.00000000","0"
"moneydo01","1720","729","176","0.2611","0","0","0","1553","2697","1720","16","0","4","1.00000000","0"
"powervi01","1627","658","126","0.2838","0","0","0","1655","10833","1627","12","0","6","1.00000000","0"
"slaugen01","2380","1304","169","0.2999","0","0","0","2064","3925","2380","19","0","10","1.00000000","1"
"gladdfr01","450","3","0","0.0159","450","3.741538432928232","394","450","33","450","13","0","0","1.00000000","0"
"gurala01","405","1","0","0.0909","403","4.5588235294117645","801","403","107","405","16","0","1","1.00000000","0"
"koufasa01","397","28","2","0.0966","397","3.141666680574417","2396","397","64","397","12","0","7","1.00000000","1"
"leebi03","419","10","2","0.2081","416","3.865000009536743","713","416","83","419","14","0","1","1.00000000","0"
"moorejo02","1335","513","79","0.2976","0","0","0","1294","2501","1335","12","0","6","1.00000000","0"
"smithsh01","381","60","6","0.2327","373","7.021999986966451","428","376","92","381","14","0","0","1.00000000","0"
"sweenbi02","1039","389","11","0.2719","0","0","0","1031","2357","1043","8","0","0","1.00000000","0"
"gowdyha01","1050","322","21","0.2698","0","0","0","944","3577","1049","17","3","0","1.00000000","0"
"maricju01","475","75","4","0.1654","471","3.713125005364418","2303","471","291","475","16","0","10","1.00000000","1"
"wellsda01","660","5","0","0.1292","660","4.145416657129924","2201","660","149","660","21","0","3","1.82734000","0"
"willite01","2292","1839","521","0.3444","1","4.5","1","2152","4158","2292","19","273","19","1.00000000","1"
"cadorle01","193","45","5","0.2081","192","4.813636302947998","445","192","57","193","10","0","0","1.00000000","0"
"camparo01","1215","856","242","0.2761","0","0","0","1183","6520","1215","10","0","8","1.00000000","1"
"gibsobo01","596","144","24","0.2063","528","3.145882347050835","3117","528","291","597","17","0","8","1.00000000","1"
"herzowh01","634","172","25","0.2565","0","0","0","487","1016","634","8","1281","0","1.00000000","1"
"lanieha01","1196","273","8","0.2277","0","0","0","1221","2041","1196","10","254","0","1.00000000","0"
"sherdbi01","549","86","9","0.2229","514","3.621764701955459","839","517","82","549","15","0","0","1.00000000","0"
"gagliph01","702","159","14","0.2381","0","0","0","397","697","702","12","0","0","1.00000000","0"
"haineje01","560","79","3","0.1859","555","3.639473689229865","981","556","108","560","19","0","0","1.00000000","1"
"templga01","2079","728","70","0.2715","0","0","0","2010","3551","2079","16","0","3","1.89048571","0"
"bankser01","2528","1636","512","0.2742","0","0","0","2476","14206","2528","19","0","14","1.00000000","1"
"galanau01","1742","830","100","0.2874","0","0","0","1580","3977","1742","16","0","3","1.00000000","0"
"matheed01","2391","1453","512","0.2712","0","0","0","2345","2966","2391","17","149","12","1.00000000","1"
"pruethu01","211","12","0","0.1698","211","4.531428609575544","357","211","41","211","7","0","0","1.00000000","0"
"washicl01","1912","824","164","0.2776","0","0","0","1685","3198","1912","17","0","2","1.48080000","0"
"wertzvi01","1862","1178","266","0.2774","0","0","0","1604","6807","1862","17","0","4","1.00000000","0"
"adamssp01","1424","394","9","0.2858","0","0","0","1384","2287","1424","13","0","0","1.00000000","0"
"brownmo01","493","74","2","0.2056","481","2.370000004768372","1375","485","173","496","14","50","0","1.00000000","1"
"doerrbo01","1865","1247","223","0.2879","0","0","0","1852","4928","1865","14","0","9","1.00000000","1"
"dropowa01","1288","704","152","0.2699","0","0","0","1177","9173","1288","13","0","1","1.00000000","0"
"flickel01","1483","756","48","0.3130","0","0","0","1471","2406","1484","13","0","0","1.00000000","1"
"lavagco01","1043","486","40","0.2693","0","0","0","945","1364","1043","10","271","4","1.00000000","0"
"bladera01","767","340","50","0.3006","0","0","0","648","1339","767","10","107","0","1.00000000","0"
"carrocl02","731","7","1","0.1298","731","3.0935294067158416","681","731","60","731","15","0","2","1.00000000","0"
"fregoji01","1902","706","151","0.2646","0","0","0","1778","3805","1902","18","1028","6","1.00000000","0"
"jonescl01","1213","524","93","0.2806","0","0","0","1146","2280","1213","13","0","1","1.00000000","0"
"lombaer01","1853","990","190","0.3061","0","0","0","1544","5694","1852","17","0","8","1.00000000","1"
"scottge02","2034","1051","271","0.2680","0","0","0","1992","15601","2034","14","0","3","1.00000000","0"
"venturo01","2079","1182","294","0.2668","1","5.15","0","2052","2215","2079","16","375","2","3.01454000","0"
"willibi01","2488","1475","426","0.2899","0","0","0","2184","4367","2488","18","0","6","1.00000000","1"
"brownwi02","21","6","1","0.1791","0","0","0","18","41","21","1","0","0","1.00000000","1"
"gromest01","470","40","0","0.1968","447","3.9550000031789145","904","447","126","470","17","0","1","1.00000000","0"
"hafeych01","1283","833","164","0.3170","0","0","0","1195","2527","1283","13","0","1","1.00000000","1"
"mantlmi01","2401","1509","536","0.2981","0","0","0","2290","6734","2401","18","0","19","1.00000000","1"
"milnejo01","1215","498","131","0.2488","0","0","0","987","4811","1215","12","0","0","1.00000000","0"
"bresnro01","1446","530","26","0.2794","9","3.3166666825612388","15","1375","5138","1447","17","328","0","1.00000000","1"
"coopewi01","521","106","6","0.2388","517","3.435000002384186","1252","519","102","521","15","0","0","1.00000000","0"
"hinchbi01","908","369","20","0.2606","0","0","0","875","1900","908","10","0","0","1.00000000","0"
"mcleala01","862","298","6","0.2622","0","0","0","798","3346","863","13","0","0","1.00000000","0"
"mcmanma01","1831","999","120","0.2892","0","0","0","1801","4100","1831","15","95","0","1.00000000","0"
"mcnalda01","425","43","9","0.1327","424","3.219285709517343","1512","424","97","425","14","0","3","1.00000000","0"
"bluelu01","1615","695","44","0.2873","0","0","0","1572","15647","1615","13","0","0","1.00000000","0"
"mcdanli01","988","17","3","0.1481","987","3.661818157542836","1361","987","127","988","21","0","2","1.00000000","0"
"sadecra01","587","56","5","0.1914","563","3.68590911951932","1614","563","62","587","18","0","0","1.00000000","0"
"virdobi01","1583","502","91","0.2669","0","0","0","1542","3777","1583","12","995","0","1.00000000","0"
"wettejo01","618","8","1","0.1667","618","2.775833318630854","804","618","27","618","12","0","3","2.38287273","0"
"cronijo01","2124","1424","170","0.3015","0","0","0","2005","4303","2124","20","1236","7","1.00000000","1"
"gelbech01","876","350","17","0.2670","2","9","1","851","1580","876","9","0","0","1.00000000","0"
"hackst01","1938","642","57","0.3013","0","0","0","1883","2311","1938","16","199","5","1.00000000","0"
"hallabi01","328","32","2","0.1616","324","4.31384616631728","856","324","67","328","12","0","1","1.00000000","0"
"mathech01","647","165","7","0.2146","636","2.6494444145096674","2507","643","313","647","17","164","0","1.00000000","1"
"northro01","1084","513","108","0.2755","0","0","0","822","1363","1084","12","0","0","1.00000000","0"
"tanneje01","507","142","5","0.2553","359","3.413750007748604","944","446","267","508","15","0","0","1.00000000","0"
"welchbo01","520","30","2","0.1512","506","3.5964705803815056","1969","507","243","520","17","0","2","2.56967000","0"
"werbebi01","1295","539","78","0.2713","0","0","0","1290","1548","1296","11","0","0","1.00000000","0"
"whitefr01","2324","886","160","0.2552","0","0","0","2324","4944","2324","18","0","5","1.84342000","0"
"cardele01","1941","689","118","0.2572","0","0","0","1915","3271","1941","16","0","5","1.00000000","0"
"kluszte01","1718","1028","279","0.2979","0","0","0","1481","12652","1718","15","0","4","1.00000000","0"
"mayru01","536","14","0","0.1232","535","3.753333343399896","1760","535","87","536","16","0","0","1.00000000","0"
"mcbriba01","1071","430","63","0.2992","0","0","0","963","2163","1071","11","0","1","1.00000000","0"
"meltobi01","1144","591","160","0.2528","0","0","0","1028","1178","1144","10","0","1","1.00000000","0"
"rixeyep01","694","111","3","0.1912","692","3.2376190537498117","1350","692","131","694","21","0","0","1.00000000","1"
"ruckena01","336","44","1","0.1950","336","2.425","1217","336","55","336","10","0","0","1.00000000","0"
"thomair01","484","155","3","0.2419","0","0","0","452","2136","487","10","0","0","1.00000000","0"
"grimmch01","2166","1078","79","0.2904","0","0","0","2141","20722","2166","20","1287","0","1.00000000","0"
"lasorto01","27","0","0","0.0714","26","8.21666669845581","37","26","3","27","3","1599","0","1.00000000","1"
"shortch02","506","24","0","0.1263","501","4.179333353042603","1629","502","112","506","15","0","2","1.00000000","0"
"hahnno01","244","52","2","0.1765","243","2.709999978542328","917","245","109","244","8","0","0","1.00000000","0"
"moonwa01","1457","661","142","0.2889","0","0","0","1277","3133","1458","12","0","3","1.00000000","0"
"selkige01","846","576","108","0.2903","0","0","0","773","1559","846","9","0","2","1.00000000","0"
"cruiswa01","736","272","30","0.2775","0","0","0","670","1314","737","10","0","0","1.00000000","0"
"hartnga01","1990","1179","236","0.2973","0","0","0","1826","7577","1991","20","203","6","1.00000000","1"
"heganji01","1666","525","92","0.2278","0","0","0","1629","7506","1666","17","0","5","1.00000000","0"
"jonesja05","40","11","3","0.2150","0","0","0","30","44","40","1","0","0","1.42290000","0"
"mulcahu01","223","21","0","0.1649","220","4.288888904783461","314","221","75","223","9","0","1","1.00000000","0"
"northji01","1392","610","153","0.2673","0","0","0","1301","2715","1392","12","0","0","1.00000000","0"
"simmoal01","2215","1827","307","0.3342","0","0","0","2143","5000","2215","20","0","3","1.00000000","1"
"stahlja01","981","437","31","0.2610","0","0","0","959","8731","982","9","263","0","1.00000000","0"
"staubru01","2951","1466","292","0.2794","0","0","0","2101","6572","2951","23","0","6","0.62990000","0"
"torremi01","499","15","0","0.1553","494","4.942380916504633","1404","494","223","499","18","0","0","1.00000000","0"
"bergema01","344","176","10","0.2653","0","0","0","341","1330","344","4","0","0","1.00000000","0"
"dooinre01","1290","344","10","0.2400","0","0","0","1219","5535","1291","15","392","0","1.00000000","0"
"edwarjo01","1470","524","81","0.2416","0","0","0","1392","8925","1470","14","0","3","1.00000000","0"
"lockebo01","168","12","1","0.2551","165","3.9949999809265138","194","165","39","168","9","0","0","1.00000000","0"
"schalra01","1762","594","11","0.2535","0","0","0","1727","7168","1763","18","102","0","1.00000000","1"
"walkedi02","1905","1023","105","0.3062","0","0","0","1739","3479","1906","18","0","5","1.00000000","0"
"bigbeca01","1147","324","17","0.2875","0","0","0","1073","2375","1148","11","0","0","1.00000000","0"
"clarkfr01","2246","1015","67","0.3120","0","0","0","2200","4812","2246","21","1602","0","1.00000000","1"
"colavro01","1841","1159","374","0.2660","2","5.15","2","1787","3407","1841","14","0","9","1.00000000","0"
"hillejo01","546","4","0","0.1089","545","3.1480000178019205","1036","545","45","546","15","0","1","1.00000000","0"
"howarfr01","1895","1119","382","0.2734","0","0","0","1769","4412","1895","16","93","4","1.00000000","0"
"jacksjo01","1332","785","54","0.3558","0","0","0","1319","2646","1332","13","0","0","1.00000000","0"
"loberha01","1317","482","32","0.2744","0","0","0","1249","1775","1321","14","42","0","1.00000000","0"
"planked01","630","122","3","0.2060","623","2.3411764537586883","2246","623","229","629","17","0","0","1.00000000","1"
"vanslan01","1658","792","164","0.2735","0","0","0","1643","3923","1658","13","0","3","2.40400909","0"
"bentola01","462","42","2","0.1653","455","4.604666646321615","670","455","93","462","13","0","0","1.00000000","0"
"cartyri01","1651","890","204","0.2991","0","0","0","884","1846","1651","15","0","1","1.00000000","0"
"irvinmo01","764","443","99","0.2925","0","0","0","696","2084","764","8","0","1","1.00000000","1"
"kalinal01","2834","1583","399","0.2973","0","0","0","2625","5938","2834","22","0","18","1.00000000","1"
"pascuca02","542","81","5","0.2048","529","4.05157891072725","2167","529","210","542","18","0","6","1.00000000","0"
"rolfere01","1175","497","69","0.2888","0","0","0","1148","1336","1175","10","278","4","1.00000000","0"
"wadderu01","410","83","4","0.1614","407","2.9014285802841187","2316","408","176","410","13","0","0","1.00000000","1"
"bartobo01","393","66","9","0.2259","0","0","0","380","1986","393","10","0","0","1.00000000","0"
"brownga01","1051","322","84","0.2573","0","0","0","429","693","1051","13","0","0","1.00000000","0"
"harrebu01","1533","267","7","0.2361","0","0","0","1480","2502","1533","16","145","2","1.00000000","0"
"linzyfr01","516","3","1","0.1488","516","3.264166682958603","358","516","51","516","11","0","0","1.00000000","0"
"roberro01","688","103","5","0.1672","676","3.555714272317432","2357","676","316","688","19","0","7","1.00000000","1"
"cranddo01","500","126","9","0.2852","302","5.069090908223933","606","386","195","502","10","0","0","1.00000000","0"
"cuyleki01","1879","1065","128","0.3210","0","0","0","1807","4034","1879","18","0","1","1.00000000","1"
"robinbr01","2896","1357","268","0.2673","0","0","0","2900","2712","2896","23","0","18","1.00000000","1"
"bahnsst01","575","19","1","0.1169","574","3.815789429764999","1359","574","154","575","16","0","0","1.00000000","0"
"boyerke01","2034","1141","282","0.2875","0","0","0","1992","2376","2034","15","166","13","1.00000000","0"
"burnsge01","1853","611","41","0.2868","0","0","0","1845","3918","1853","15","0","0","1.00000000","0"
"careyma01","2476","800","70","0.2846","0","0","0","2421","6363","2466","20","146","0","1.00000000","1"
"kleinch01","1753","1201","300","0.3201","0","0","0","1601","3250","1753","17","0","2","1.00000000","1"
"mcgratu01","826","18","1","0.1822","824","3.455263137817383","1109","824","75","826","19","0","2","1.00000000","0"
"morgajo02","2649","1133","268","0.2713","0","0","0","2546","5758","2649","22","0","10","1.00000000","1"
"singlke01","2082","1065","246","0.2822","0","0","0","1538","2684","2082","15","0","3","1.00000000","0"
"surhobj01","2313","1153","188","0.2817","0","0","0","2171","6661","2313","19","0","1","1.29945789","0"
"whiteea01","548","98","4","0.2045","541","4.387646969626932","1350","542","166","548","17","0","0","1.00000000","0"
"barrji01","481","31","1","0.1618","454","3.6883333126703897","741","454","148","481","12","0","0","1.00000000","0"
"colboji01","302","1","0","0.0727","301","4.153636325489391","688","301","114","302","10","0","1","1.00000000","0"
"irwinch01","991","493","16","0.2676","0","0","0","988","1473","991","10","0","0","1.00000000","0"
"keelewi01","2123","810","33","0.3413","0","0","0","2104","3170","2122","19","0","0","1.00000000","1"
"weaveea99","0","0","0","0.0000","0","0","0","0","0","0","0","1480","0","1.00000000","1"
"zahnge01","304","1","0","0.1395","304","4.449285668986184","705","304","87","304","13","0","0","1.15470000","0"
"casege01","1226","377","21","0.2821","0","0","0","1187","2805","1226","11","0","4","1.00000000","0"
"roberda01","804","364","47","0.2869","0","0","0","727","1260","805","9","0","0","1.00000000","0"
"tananfr01","639","5","0","0.1525","638","3.755217386328656","2773","638","226","639","21","0","3","1.78164444","0"
"vaughgr01","1731","1072","355","0.2417","0","0","0","1266","2518","1731","15","0","4","2.74877857","0"
"crawfsa01","2517","1519","97","0.3094","0","0","0","2450","5102","2517","19","0","0","1.00000000","1"
"howarel01","1605","762","167","0.2743","0","0","0","1488","7572","1605","14","0","11","1.00000000","0"
"ringji01","391","57","4","0.1469","389","4.299999992052714","835","389","78","391","12","0","0","1.00000000","0"
"rivermi01","1468","499","61","0.2949","0","0","0","1253","3150","1468","15","0","1","1.00000000","0"
"floodcu01","1759","636","85","0.2927","0","0","0","1703","4023","1759","15","0","3","1.00000000","0"
"mcmilro01","2093","594","68","0.2427","0","0","0","2051","3722","2093","16","27","2","1.00000000","0"
"schanwa01","1842","710","59","0.2838","0","0","0","1663","5622","1841","19","0","0","1.00000000","0"
"smithre06","1987","1092","314","0.2872","0","0","0","1875","5186","1987","17","0","7","1.00000000","0"
"sutclri01","466","55","4","0.1815","457","3.889473664133172","1679","457","211","466","18","0","3","3.10333000","0"
"thomsbo01","1779","1026","264","0.2704","0","0","0","1700","3800","1779","15","0","3","1.00000000","0"
"ferreri01","1884","734","28","0.2807","0","0","0","1806","7248","1884","18","0","8","1.00000000","1"
"grantmu01","667","65","6","0.1779","571","3.605555514494578","1267","571","162","667","14","0","2","1.00000000","0"
"kressre01","1391","799","89","0.2858","4","12.490000247955322","6","1354","3987","1392","14","0","0","1.00000000","0"
"reesepe01","2166","885","126","0.2693","0","0","0","2129","4124","2166","16","0","10","1.00000000","1"
"allenbe01","1139","352","73","0.2394","0","0","0","1023","2031","1141","12","0","0","1.00000000","0"
"jossad01","296","51","1","0.1444","286","1.9155555698606703","920","295","185","296","9","0","0","1.00000000","1"
"maglisa01","304","29","2","0.1350","303","3.3171428612300327","862","303","96","304","10","0","2","1.00000000","0"
"simsdu01","843","310","100","0.2395","0","0","0","761","4206","843","11","0","0","1.00000000","0"
"terrybi01","1721","1078","154","0.3412","0","0","0","1594","15999","1720","14","823","3","1.00000000","1"
"adamsba01","482","75","3","0.2120","482","3.7336842009895728","1036","482","58","482","19","0","0","1.00000000","0"
"ensje01","67","24","1","0.2903","0","0","0","50","149","67","4","176","0","1.00000000","0"
"gonzami01","1042","263","13","0.2534","0","0","0","934","3626","1044","17","9","0","1.00000000","0"
"nichobi01","1677","948","235","0.2676","0","0","0","1471","2954","1678","16","0","5","1.00000000","0"
"walkeha01","807","214","10","0.2965","0","0","0","715","1712","807","11","630","2","1.00000000","0"
"whitero01","1881","758","160","0.2711","0","0","0","1652","3443","1881","15","0","2","1.00000000","0"
"rojasco01","1822","593","54","0.2631","1","5.15","0","1738","3466","1822","16","77","5","1.00000000","0"
"valenel01","894","474","123","0.2783","0","0","0","856","1570","894","10","0","1","1.00000000","0"
"davissp01","1458","647","77","0.3083","0","0","0","1289","4423","1458","16","1","0","1.00000000","0"
"olivato01","1676","947","220","0.3042","0","0","0","1178","2332","1676","15","0","8","1.00000000","0"
"howelro02","1112","454","80","0.2614","0","0","0","870","757","1112","11","0","1","1.00000000","0"
"millebi02","1820","992","116","0.3113","0","0","0","1627","3519","1821","16","0","0","1.00000000","0"
"ryanmi02","636","161","28","0.1927","0","0","0","632","3473","636","11","0","0","1.00000000","0"
"zambrca01","384","71","24","0.2381","354","4.643333355585734","1637","354","168","384","12","0","3","3.60087000","0"
"cepedor01","2124","1365","379","0.2966","0","0","0","1918","14829","2124","17","0","13","1.00000000","1"
"davalvi01","1458","329","36","0.2793","2","0","0","1115","2389","1458","16","0","1","1.00000000","0"
"hoernjo01","493","3","1","0.1017","493","3.89999994635582","412","493","19","493","14","0","1","1.00000000","0"
"lopezal01","1950","652","51","0.2615","0","0","0","1925","6654","1950","19","1410","2","1.00000000","1"
"perraro01","737","3","0","0.0958","737","3.301333340009053","687","737","45","737","13","0","0","1.00000000","0"
"portebo01","322","43","6","0.1841","318","5.257499948143959","572","318","80","322","12","0","1","1.00000000","0"
"cannich01","740","169","18","0.2349","0","0","0","715","3162","740","13","0","1","1.00000000","0"
"warnelo01","459","97","4","0.2235","445","5.138125017285347","1140","445","126","459","15","0","5","1.00000000","0"
"carrach01","1325","474","55","0.2582","0","0","0","1313","2206","1325","10","0","4","1.00000000","0"
"foxne01","2367","790","35","0.2885","0","0","0","2303","6102","2367","19","0","15","1.00000000","1"
"mancugu01","1460","543","53","0.2650","0","0","0","1360","5613","1460","17","0","2","1.00000000","0"
"milledo02","1589","715","32","0.2629","0","0","0","1598","9170","1591","12","0","0","1.00000000","0"
"olearch01","955","220","3","0.2262","0","0","0","944","2102","958","11","0","0","1.00000000","0"
"osteecl01","588","76","8","0.1884","541","3.4949999928474424","1612","542","159","588","18","0","3","1.00000000","0"
"peskyjo01","1270","404","17","0.3066","0","0","0","1188","1987","1270","10","147","1","1.00000000","0"
"yountro01","2856","1406","251","0.2854","0","0","0","2709","5855","2856","20","0","3","3.05284444","1"
"alleyge01","1195","342","55","0.2544","0","0","0","1138","1879","1195","11","0","2","1.00000000","0"
"bandosa01","2019","1039","242","0.2535","1","6","0","1932","1788","2019","16","0","4","1.00000000","0"
"fergujo01","1013","445","122","0.2396","0","0","0","974","4253","1013","14","0","0","1.00000000","0"
"bluegos01","1867","848","43","0.2719","0","0","0","1816","2278","1867","18","375","1","1.00000000","0"
"brownla01","1129","254","47","0.2328","0","0","0","1096","1665","1129","12","0","0","1.00000000","0"
"mayca01","1165","536","90","0.2735","0","0","0","888","2920","1165","10","0","2","1.00000000","0"
"belanma01","2016","389","20","0.2275","0","0","0","1971","3040","2016","18","0","1","1.00000000","0"
"bergmo01","663","206","6","0.2432","0","0","0","632","1858","663","15","0","0","1.00000000","0"
"wagneho01","2794","1733","101","0.3276","2","5.15","6","2777","7940","2798","21","1","0","1.00000000","1"
"wambsbi01","1491","520","7","0.2595","0","0","0","1437","3420","1494","13","0","0","1.00000000","0"
"beckegl01","1320","360","22","0.2828","0","0","0","1249","2712","1320","11","0","4","1.00000000","0"
"boudrlo01","1646","789","68","0.2951","0","0","0","1618","3265","1646","15","1162","8","1.00000000","1"
"grimsro02","346","15","0","0.1275","345","4.300833324591319","750","345","60","346","11","0","1","1.00000000","0"
"larusto01","132","7","0","0.1989","0","0","0","83","112","132","6","2817","0","1.00000000","1"
"lindsfr01","1438","779","103","0.3114","0","0","0","1389","2177","1439","13","0","0","1.00000000","1"
"suttodo01","785","64","0","0.1440","774","3.3091999816894533","3574","774","334","785","23","0","4","1.63192500","1"
"vandejo01","382","26","1","0.1518","346","4.705384621253381","1294","346","82","384","13","0","4","1.00000000","0"
"womacto01","1303","368","36","0.2726","0","0","0","1250","2044","1303","13","0","1","1.02753000","0"
"downial01","409","51","2","0.1269","405","3.552222238646613","1639","405","72","409","17","0","1","1.00000000","0"
"hargrbu01","852","376","29","0.3103","0","0","0","747","2420","853","12","0","0","1.00000000","0"
"holmeto01","1320","581","88","0.3019","0","0","0","1231","2823","1320","11","61","2","1.00000000","0"
"minosmi01","1835","1023","186","0.2984","0","0","0","1791","3416","1835","17","0","9","1.00000000","0"
"reeseri01","866","245","52","0.2535","0","0","0","714","4109","866","10","0","0","1.00000000","0"
"durocle01","1637","567","24","0.2467","0","0","0","1608","3275","1637","17","2008","3","1.00000000","1"
"francju02","404","152","48","0.2359","0","0","0","284","761","404","6","0","0","0.12970000","0"
"mckecbi01","846","240","8","0.2508","0","0","0","796","1626","847","11","1896","0","1.00000000","1"
"murreiv01","564","123","33","0.2358","0","0","0","383","921","564","10","0","0","1.00000000","0"
"ricesa01","2404","1078","34","0.3223","9","2.475000023841858","12","2279","4775","2405","20","0","0","1.00000000","1"
"camildo01","1490","950","239","0.2769","0","0","0","1476","13724","1489","12","0","2","1.00000000","0"
"cashno01","2089","1103","377","0.2714","0","0","0","1954","15173","2089","17","0","5","1.00000000","0"
"ellioju01","253","37","4","0.1635","252","7.521818161010742","453","252","32","253","10","0","0","1.00000000","0"
"kerrdi01","143","21","0","0.2182","140","4.0299999713897705","235","140","26","143","4","0","0","1.00000000","0"
"tewksbo01","304","19","0","0.1316","302","4.563571436064584","812","302","138","304","13","0","1","1.22749091","0"
"daviscu01","449","81","11","0.2030","429","4.25","684","429","146","449","13","0","2","1.00000000","0"
"ellisdo01","388","23","0","0.1329","345","3.841249965131283","1136","345","173","388","12","0","1","1.00000000","0"
"furilca01","1806","1058","192","0.2995","0","0","0","1739","3322","1806","15","0","2","1.00000000","0"
"grovele01","619","121","15","0.1476","616","3.264117619570564","2266","616","65","619","17","0","6","1.00000000","1"
"andersp01","152","34","0","0.2180","0","0","0","152","343","152","1","2194","0","1.00000000","1"
"eversjo01","1784","538","12","0.2703","0","0","0","1776","3806","1784","18","180","0","1.00000000","1"
"huggimi01","1586","318","9","0.2652","0","0","0","1545","3450","1594","13","1413","0","1.00000000","1"
"leachto01","2156","810","63","0.2693","0","0","0","2112","4008","2156","19","0","0","1.00000000","0"
"mccorfr01","1534","951","128","0.2990","0","0","0","1453","13803","1534","13","0","9","1.00000000","0"
"peitzhe01","1235","560","16","0.2709","4","7.426666736602783","3","1215","4696","1238","16","0","0","1.00000000","0"
"rudoldi01","284","56","2","0.1877","279","3.636153844686655","786","279","79","284","13","0","0","1.00000000","0"
"splitpa01","430","4","0","0.1818","429","4.250666713714599","1057","429","125","430","15","0","0","1.00000000","0"
"vernomi01","2409","1311","172","0.2858","0","0","0","2241","19819","2409","20","135","7","1.00000000","0"
"cobbty01","3035","1944","117","0.3663","3","2.25","0","2954","6507","3034","24","479","0","1.00000000","1"
"covelst01","451","81","1","0.1588","450","3.1357142499514987","981","451","174","451","14","0","0","1.00000000","1"
"facero01","853","7","0","0.1598","848","3.158235290471245","877","848","104","853","16","0","6","1.00000000","0"
"handsbi01","374","19","0","0.0784","374","4.410833328962326","1128","374","140","374","11","0","0","1.00000000","0"
"lawve01","516","90","11","0.2163","483","3.9693749994039536","1092","484","213","516","16","0","2","1.00000000","0"
"mcginjo01","477","90","0","0.1935","465","2.6609091000123457","1068","475","218","477","10","0","0","1.00000000","1"
"moranpa01","818","262","18","0.2346","0","0","0","767","3603","823","14","748","0","1.00000000","0"
"vaughmo01","1512","1064","328","0.2928","0","0","0","1305","10947","1512","12","0","3","3.89922143","0"
"alexape01","703","163","11","0.2088","696","2.9723809900737943","2198","697","189","703","20","0","0","1.00000000","1"
"crosefr01","1683","649","98","0.2455","0","0","0","1658","3202","1683","17","0","2","1.00000000","0"
"friscfr01","2311","1244","105","0.3161","0","0","0","2296","4918","2311","19","1138","3","1.00000000","1"
"reynoal01","475","79","1","0.1634","434","3.070769236637996","1423","434","111","475","13","0","6","1.00000000","0"
"stewada01","523","4","0","0.1961","523","4.04842105664705","1741","523","197","523","16","0","1","2.18791818","0"
"tettlmi01","1485","732","245","0.2410","0","0","0","1139","4951","1485","14","0","2","1.50975455","0"
"vealebo01","399","18","0","0.1143","397","3.4442856992994035","1703","397","37","399","13","0","2","1.00000000","0"
"waltebu01","715","234","23","0.2426","428","3.512352971469655","1107","634","364","716","19","81","6","1.00000000","0"
"combsea01","1455","632","58","0.3247","0","0","0","1387","3449","1456","12","0","0","1.00000000","1"
"myerbu01","1923","850","38","0.3028","0","0","0","1810","4224","1923","17","0","2","1.00000000","0"
"ricede01","1309","441","79","0.2373","0","0","0","1249","5353","1309","17","75","1","1.00000000","0"
"scottto01","991","253","17","0.2494","0","0","0","853","1803","991","11","0","0","1.00000000","0"
"sundbji01","1962","624","95","0.2480","0","0","0","1930","9773","1962","16","0","3","1.40052500","0"
"thomeji01","2543","1699","612","0.2764","0","0","0","1599","9450","2543","22","0","5","2.74365909","1"
"wanerpa01","2549","1309","113","0.3332","0","0","0","2361","5513","2550","20","0","4","1.00000000","1"
"watsobo01","1832","989","184","0.2952","0","0","0","1668","9848","1832","19","0","2","1.00000000","0"
"ziskri01","1453","792","207","0.2871","0","0","0","905","1680","1453","13","0","2","0.61736667","0"
"bakerfr01","1575","987","96","0.3072","0","0","0","1548","2154","1575","13","0","0","1.00000000","1"
"bendech01","507","116","6","0.2119","459","3.4443749859929085","1711","472","237","509","16","0","0","1.00000000","1"
"bodiepi01","1050","516","43","0.2755","0","0","0","1012","1933","1051","9","0","0","1.00000000","0"
"bottoji01","1991","1422","219","0.3096","0","0","0","1886","18337","1991","16","21","0","1.00000000","1"
"brilene01","452","29","3","0.1535","452","3.85599996248881","1163","452","131","452","14","0","0","1.00000000","0"
