playerID,gamesBatted,totalRBI,totalHR,gamesPitched,pitchingERA,opponentBattingAvg,gamesFielded,totalPutOut,totalGames,totalSeasons,managerWins,totalAwards,allstarAppearances,porportionalsal,class
summaho01,840,361,18,0,0,0,775,1371,840,10,0,0,0,1.00000000,0
ramiral01,11,0,0,11,3.47,0.229,11,6,11,1,0,0,0,1.00000000,0
ramsebi01,78,12,1,0,0,0,43,78,78,1,0,0,0,1.00000000,0
ratlige01,4,0,0,0,0,0,0,0,4,1,0,0,0,1.00000000,0
reidybi01,86,13,0,79,30.750000000000004,0,85,31,86,6,0,0,0,1.00000000,0
renfrhu01,576,322,128,0,0,0,542,949,576,6,0,0,0,1.00000000,0
ryanmi01,2,0,0,0,0,0,2,0,2,1,0,0,0,1.00000000,0
reedaj01,62,12,4,1,0,0,42,254,62,4,0,0,0,1.00000000,0
reuscpa01,198,1,0,198,28.610000000000003,0.29300000000000004,198,21,198,5,0,0,0,1.00000000,0
reyesfr01,411,231,92,0,0,0,173,285,411,4,0,0,0,1.00000000,0
stuarbi01,20,10,0,0,0,0,20,41,20,2,0,0,0,1.00000000,0
pruitro01,341,92,12,0,0,0,270,514,341,9,0,0,0,1.00000000,0
puigya01,861,415,132,0,0,0,826,1394,861,7,0,0,1,1.13897500,0
pyleew01,67,5,0,67,52.43,0.32,67,14,67,5,0,0,0,1.00000000,0
ramired01,103,0,0,103,22.68,0.2505,103,7,103,4,0,0,0,0.12965000,0
ranewme01,269,54,8,0,0,0,157,763,269,5,0,0,0,1.00000000,0
rappve99,0,0,0,0,0,0,0,0,0,0,140,0,0,1.00000000,0
redmowa01,9,0,0,0,0,0,2,3,9,2,0,0,0,1.00000000,0
remmewi01,22,0,0,22,11.66,0.306,22,2,22,2,0,0,0,1.00000000,0
ratzest01,13,0,0,13,17.48,0.3805,13,2,13,2,0,0,0,1.00000000,0
reedev01,48,0,0,48,8.42,0.3015,48,5,48,2,0,0,0,0.12640000,0
reimono01,480,174,56,0,0,0,375,632,480,8,0,0,0,0.20702500,0
reinewa01,3,0,0,0,0,0,3,3,3,1,0,0,0,1.00000000,0
renkost01,462,42,6,451,70.46000000000001,0.2603529411764706,452,166,462,15,0,0,0,1.00000000,0
reynobo01,140,0,0,140,58.41,0.31533333333333335,140,13,140,6,0,0,0,1.00000000,0
rhawnbo01,90,18,2,0,0,0,66,88,91,3,0,0,0,1.00000000,0
rogerem01,35,7,0,0,0,0,35,190,35,1,0,0,0,1.00000000,0
sharrge01,16,5,1,16,14.870000000000001,0,16,5,16,2,0,0,0,1.00000000,0
stephdu01,8,5,0,0,0,0,8,11,8,1,0,0,0,1.00000000,0
reichhe01,111,34,3,0,0,0,102,786,111,1,0,0,0,1.00000000,0
rhemfl01,294,48,3,294,62.87000000000001,0.2978571428571429,294,33,294,12,0,0,0,1.00000000,0
riceha01,1034,506,48,0,0,0,974,2261,1034,10,0,0,0,1.00000000,0
pryorst01,35,0,0,34,3.91,0.19099999999999998,34,3,35,3,0,0,0,0.13220000,0
raymobu01,136,14,0,136,16.36,0.24,136,37,135,6,0,0,0,1.00000000,1
redmapr01,15,2,1,0,0,0,10,16,15,1,0,0,0,1.00000000,0
revento01,2,0,0,2,0,0.286,2,0,2,1,0,0,0,1.00000000,0
sheehbi01,58,19,1,0,0,0,58,161,58,2,0,0,0,1.00000000,0
raffeke01,397,31,4,396,59.27000000000001,0.27812500000000007,396,71,397,15,0,0,1,1.00000000,0
raych01,283,0,0,283,29.31,0.24857142857142858,283,18,283,6,0,0,0,0.21015000,0
reynogr01,33,0,0,33,19.840000000000003,0.3156666666666667,33,12,33,3,0,0,0,0.12290000,0
richadu02,29,0,0,29,4.15,0.275,29,1,29,2,0,0,0,1.00000000,0
staffjo01,2,0,0,2,14.14,0,3,0,2,1,0,0,0,1.00000000,0
puigri01,4,0,0,0,0,0,4,7,4,1,0,0,0,1.00000000,0
putzjj01,572,0,0,572,42.769999999999996,0.23466666666666666,572,28,572,12,0,1,1,1.13601000,0
putmaed01,43,7,2,0,0,0,38,106,43,3,0,0,0,1.00000000,0
shannda01,242,111,8,0,0,0,242,560,242,3,25,0,0,1.00000000,0
quinnfr01,12,1,0,0,0,0,11,10,12,1,0,0,0,1.00000000,0
rasmuco02,84,0,0,84,25.939999999999998,0.2424,84,4,84,4,0,0,0,0.12073333,0
reyespa01,142,29,6,0,0,0,105,78,142,3,0,0,0,1.00000000,0
rhinebi01,250,64,1,248,39.81,0,249,89,250,9,0,0,0,1.00000000,0
ricepa01,7,0,0,7,3,0.234,7,2,7,1,0,0,0,1.00000000,0
tennefr02,1994,688,22,1,4.5,0,1986,18278,1994,17,202,1,0,1.00000000,1
stenzja01,768,533,32,0,0,0,765,1628,768,9,0,0,0,1.00000000,0
putnada01,11,2,1,0,0,0,11,19,11,1,0,0,0,1.00000000,0
pyburji01,158,20,3,0,0,0,140,182,158,3,0,0,0,1.00000000,0
renfeer01,1,0,0,1,6,0.22,1,0,1,1,0,0,0,1.00000000,0
sayloph01,1,0,0,1,6,0,1,0,1,1,0,0,0,1.00000000,0
stineha01,1,0,0,1,9,0,1,0,1,1,0,0,0,1.00000000,0
rettgge01,23,5,1,21,11.66,0,23,10,23,2,0,0,0,1.00000000,0
thompwi01,1,0,0,1,3,0,1,0,1,1,0,0,0,1.00000000,0
reulbed01,401,52,1,399,35.06000000000001,1.46125,400,137,401,13,0,2,0,1.00000000,0
monroza01,24,0,0,24,8.66,0.245,24,7,24,2,0,0,0,1.00000000,0
murphda03,3,1,0,0,0,0,3,2,3,1,0,0,0,1.00000000,0
murraaj01,16,0,0,16,8.02,0.2905,16,1,16,2,0,0,0,1.00000000,0
murrara01,250,80,8,0,0,0,226,855,250,6,0,0,0,1.00000000,0
nekolbo01,11,1,0,11,31.34,0.395,11,1,11,2,0,0,0,1.00000000,0
niarhgu01,315,59,1,0,0,0,287,1133,315,9,0,0,0,1.00000000,0
northaa01,5,0,0,5,2.25,0.192,5,1,5,1,0,0,0,1.00000000,0
odonnha01,16,2,0,0,0,0,12,16,16,1,0,0,0,1.00000000,0
ogandal01,284,0,0,284,43.959999999999994,0.26325000000000004,284,32,284,8,0,0,1,0.31208333,0
oltmi01,135,43,16,0,0,0,110,202,135,3,0,0,0,0.12350000,0
ottogl01,6,0,0,6,9.26,0.32,6,0,6,1,0,0,0,1.00000000,0
owensji01,287,11,0,286,57.98,0.27249999999999996,287,33,287,12,0,0,0,1.00000000,0
pareded01,32,0,0,32,11.3,0.29200000000000004,32,3,32,2,0,0,0,1.00000000,0
penara02,341,63,9,0,0,0,327,224,341,7,0,0,0,0.14282500,0
phamth01,732,300,97,0,0,0,624,1022,732,8,0,0,0,0.11600000,0
pietto01,744,312,23,0,0,0,691,1342,744,8,0,0,0,1.00000000,0
pillty01,7,0,0,7,5.32,0.268,7,2,7,1,0,0,0,1.00000000,0
pollyni01,14,3,0,0,0,0,9,5,14,2,0,0,0,1.00000000,0
priesjo01,10,3,0,0,0,0,7,8,11,2,0,0,0,1.00000000,0
magnuji01,36,0,0,36,13.620000000000001,0.29,36,8,36,3,0,0,0,1.00000000,0
marcatu01,25,3,0,0,0,0,16,8,25,1,0,0,0,1.00000000,0
martean01,308,99,21,1,0,0,290,685,308,7,0,0,0,0.12706667,0
massero01,66,18,0,0,0,0,49,107,67,1,0,0,0,1.00000000,0
mcgehca01,850,380,67,0,0,0,767,1038,850,8,0,1,0,0.42040000,0
meinewa01,4,0,0,0,0,0,2,3,4,1,0,0,0,1.00000000,0
mendeca01,26,5,0,0,0,0,9,28,26,1,0,0,0,1.00000000,0
merribr01,34,0,0,34,16.02,0.30600000000000005,34,1,34,2,0,0,0,1.00000000,0
minnido01,2,0,0,2,4.82,0.34,2,0,2,1,0,0,0,1.00000000,0
mitchbo02,273,91,21,0,0,0,144,237,273,5,0,0,0,1.00000000,0
mitchru01,40,7,4,0,0,0,30,65,40,2,0,0,0,1.00000000,0
montafr01,102,0,0,102,27.31,0.26166666666666666,102,13,102,6,0,0,0,0.11600000,0
munozan01,23,0,0,23,3.91,0.094,23,0,23,2,0,0,0,1.00000000,0
murakma01,54,0,0,54,5.55,0.18,54,0,54,2,0,0,0,1.00000000,0
nelsoji02,147,7,0,147,26.86,0.22314285714285714,147,31,147,7,0,0,0,0.11885000,0
neusesh01,58,11,3,0,0,0,51,39,58,2,0,0,0,1.00000000,0
niemeja01,3,0,0,3,6,0.38,3,0,3,1,0,0,0,1.00000000,0
odayda01,616,0,0,616,38.589999999999996,0.2152,616,28,616,14,0,0,1,0.54002222,0
orreljo01,32,0,0,32,9.14,0.26333333333333336,32,7,32,3,0,0,0,1.00000000,0
paceljo01,74,1,0,74,34.91,0.2661428571428571,74,14,74,6,0,0,0,1.00000000,0
peterja01,628,173,28,3,45,0.575,596,969,628,8,0,0,0,0.11820000,0
phelpra01,126,12,1,126,25.86,0.29800000000000004,126,27,126,5,0,0,0,1.00000000,0
piefe01,425,99,17,0,0,0,374,656,425,6,0,0,0,0.16950000,0
pieroal01,8,2,0,8,24.48,0.31,8,1,8,2,0,0,0,1.00000000,0
piersji01,1734,591,104,0,0,0,1646,3892,1734,17,0,2,2,1.00000000,0
powelgr01,20,0,0,20,2.72,0.2,20,7,20,1,0,0,0,1.00000000,0
priddbo01,261,6,1,249,38.620000000000005,0.24709090909090908,249,42,261,9,0,0,0,1.00000000,0
mcgheed01,196,43,3,0,0,0,164,425,196,4,0,0,0,1.00000000,0
mejiaro01,627,202,54,0,0,0,495,830,627,9,0,0,0,1.00000000,0
meredcl01,286,0,0,286,49,0.2991428571428572,286,22,286,6,0,0,0,0.16365000,0
montera01,141,1,0,141,35.96,0.245375,141,18,141,7,0,0,0,0.11880000,0
morgaed01,771,473,52,0,0,0,732,5917,771,7,0,0,0,1.00000000,0
newsobo01,609,102,1,600,118.53000000000002,0.26517241379310347,600,112,609,20,0,3,4,1.00000000,1
nixonru01,906,266,27,0,0,0,722,3708,906,12,231,0,0,1.00000000,0
nunezle01,349,0,0,349,34.45,0.259625,349,26,349,8,0,0,0,0.60091429,0
odomda01,22,0,0,22,5.27,0.26,22,3,22,1,0,0,0,1.00000000,0
oneilja01,303,74,1,0,0,0,283,1405,304,5,0,0,0,1.00000000,0
paulaca01,157,60,9,0,0,0,111,205,157,3,0,0,0,1.00000000,0
pedroch01,2,0,0,0,0,0,2,2,2,1,0,0,0,1.00000000,0
penael01,25,7,0,0,0,0,15,15,25,2,0,0,0,1.00000000,0
perezch01,393,0,0,393,29.18,0.217125,393,17,393,7,0,0,2,0.92786000,0
perrini01,44,15,0,0,0,0,44,90,45,1,0,0,0,1.00000000,0
petrori01,1553,773,210,0,0,0,1508,1886,1553,13,0,1,2,1.00000000,1
pezolla01,23,5,0,0,0,0,21,21,23,1,0,0,0,1.00000000,0
prallwi01,3,1,0,3,8.59,0.339,3,0,3,1,0,0,0,1.00000000,0
purneos01,1,0,0,1,9,0,1,0,1,1,0,0,0,1.00000000,0
maggeha02,66,19,3,0,0,0,18,24,66,1,0,0,0,1.00000000,0
malonbi01,696,177,6,0,0,0,682,1602,697,6,0,0,0,1.00000000,0
mapleho01,44,7,0,0,0,0,41,34,44,1,0,0,0,1.00000000,0
mccrato01,1468,404,75,0,0,0,1342,7196,1469,13,0,0,0,1.00000000,0
michajo01,2,0,0,2,10.13,0.4,2,0,2,1,0,0,0,1.00000000,0
millebo04,707,8,0,694,79.98000000000002,0.2463913043478261,694,106,707,17,0,0,0,1.00000000,1
milleed02,86,12,0,0,0,0,59,386,86,3,0,0,0,1.00000000,0
munizma01,5,0,0,5,6.97,0.225,5,0,5,1,0,0,0,1.00000000,0
murphdo01,335,119,33,0,0,0,277,290,335,9,0,0,0,0.15620000,0
ordento01,1,3,0,0,0,0,1,2,1,1,0,0,0,1.00000000,0
osterbi01,8,0,0,8,6.32,0.31,8,0,8,1,0,0,0,1.00000000,0
palmeed01,16,5,0,0,0,0,14,16,16,1,0,0,0,1.00000000,0
patteda02,142,1,0,142,34.23,0.2661428571428571,142,13,142,5,0,0,0,1.00000000,0
patteda03,37,0,0,36,5.26,0.292,36,6,37,1,0,0,0,1.00000000,0
phelale99,0,0,0,0,0,0,0,0,0,0,11,0,0,1.00000000,0
pinelba01,774,298,5,0,0,0,757,931,775,8,0,0,0,1.00000000,0
popovpa01,682,134,14,0,0,0,547,846,682,11,0,0,0,1.00000000,0
pruiete01,48,1,0,48,5.1,0,48,9,48,2,0,0,0,1.00000000,0
reesst01,2,0,0,2,0,0.5,2,0,2,1,0,0,0,1.00000000,0
rainela01,103,16,2,0,0,0,72,90,103,2,0,0,0,1.00000000,0
ramirsa01,4,0,0,4,8.1,0.375,4,0,4,1,0,0,0,1.00000000,0
ramsdwi01,111,4,0,111,24.96,0.25833333333333336,111,26,111,5,0,0,0,1.00000000,0
rapadcl01,152,0,0,152,34.07,0.20075,152,7,152,7,0,0,0,0.15025000,0
redmogl01,7,4,0,0,0,0,4,12,7,1,0,0,0,1.00000000,0
repulri01,928,416,106,0,0,0,802,1555,928,9,0,0,1,1.00000000,0
ricebo01,19,10,0,0,0,0,19,17,19,1,0,0,0,1.00000000,0
sulliji01,71,20,1,70,109.71000000000001,0,71,16,71,5,0,0,0,1.00000000,0
reagari01,3,1,0,3,6,0,3,1,3,1,0,0,0,1.00000000,0
rederjo01,17,3,0,0,0,0,11,89,17,1,0,0,0,1.00000000,0
riccefr01,17,3,0,17,9.719999999999999,0.20666666666666667,17,0,17,3,0,0,0,1.00000000,0
sullimi02,160,48,2,160,62.940000000000005,0,161,48,160,10,0,0,0,1.00000000,0
pytlafr01,795,272,7,0,0,0,700,2958,796,12,0,0,0,1.00000000,0
rabejo01,38,9,3,0,0,0,20,36,38,2,0,0,0,1.00000000,0
scheija01,3,1,0,3,191,0,3,4,3,2,0,0,0,1.00000000,0
swartpa01,51,20,0,48,4.32,0,52,24,51,1,0,0,0,1.00000000,0
snydech01,9,4,0,0,0,0,10,21,9,1,0,0,0,1.00000000,0
thornjo01,46,9,0,41,21.43,0,47,31,46,3,0,0,0,1.00000000,0
rhodebi01,20,7,0,20,7.6,0,20,3,20,1,0,0,0,1.00000000,0
quinlfr01,2,0,0,0,0,0,2,5,2,1,0,0,0,1.00000000,0
pedenle01,9,1,1,0,0,0,8,26,9,1,0,0,0,1.00000000,0
peterjo02,112,47,7,0,0,0,85,243,112,4,0,0,0,1.00000000,0
pickfke01,16,0,0,16,6,0.314,16,3,16,1,0,0,0,1.00000000,0
posadle01,155,58,8,0,0,0,122,231,155,3,0,0,0,1.00000000,0
poulske01,5,0,0,0,0,0,3,0,5,1,0,0,0,1.00000000,0
sageha01,81,25,2,0,0,0,81,336,81,1,0,0,0,1.00000000,0
shearjo01,46,16,0,6,3.52,0,47,50,46,2,0,0,0,1.00000000,0
nunezed02,858,309,58,1,9,0.25,788,731,858,11,0,0,1,0.19896000,0
odorija01,220,3,0,219,42.96000000000001,0.24630000000000002,219,57,220,10,0,0,1,0.12206667,0
owenhu01,3,0,0,0,0,0,1,0,3,1,0,0,0,1.00000000,0
pauliro01,573,216,33,0,0,0,528,3383,573,8,0,0,0,0.20602000,0
penaji01,25,0,0,25,3.48,0.282,25,1,25,1,0,0,0,1.00000000,0
poindje01,14,2,0,14,10.9,0.275,14,1,14,2,0,0,0,1.00000000,0
powerjo01,151,14,6,0,0,0,44,71,151,6,0,0,0,1.00000000,0
pacheal01,5,0,0,5,11.12,0.32,5,0,5,1,0,0,0,1.00000000,0
parneme01,293,50,1,289,41.15,0.261,289,69,293,10,0,3,2,1.00000000,0
parsoto01,40,0,0,40,17.17,0.3066666666666667,40,4,40,3,0,0,0,1.00000000,0
pramejo01,185,59,13,0,0,0,166,658,185,4,0,0,0,1.00000000,0
shannfr01,32,17,1,0,0,0,32,69,32,2,0,0,0,1.00000000,0
nunamle01,716,216,2,0,0,0,630,2661,721,12,0,0,0,1.00000000,0
ogrodjo01,1,0,0,1,54,0.6,1,0,1,1,0,0,0,1.00000000,0
olandji01,12,0,0,0,0,0,9,9,12,1,0,0,0,1.00000000,0
preslal01,450,111,29,0,0,0,385,633,450,8,0,0,0,0.18620000,0
reedeni01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
ritzji01,1,0,0,0,0,0,1,1,1,1,0,0,0,1.00000000,0
obrieda03,13,0,0,13,12.68,0.3605,13,0,13,2,0,0,0,1.00000000,0
odoulle01,970,542,113,34,17.32,0.315,838,1594,970,11,0,4,1,1.00000000,1
pacioji01,48,10,2,0,0,0,41,113,48,1,0,0,0,1.00000000,0
pleisbi01,190,2,0,190,22.540000000000003,0.23333333333333336,190,17,190,6,0,0,0,1.00000000,0
quarlbi01,6,0,0,6,12.85,0,6,2,6,2,0,0,0,1.00000000,0
schelal01,15,1,0,0,0,0,15,36,15,2,0,0,0,1.00000000,0
sigsbse01,1,0,0,1,9,0,1,0,1,1,0,0,0,1.00000000,0
nortoto01,21,0,0,21,2.78,0.252,21,4,21,1,0,0,0,1.00000000,0
nunovi01,155,2,0,155,33.01,0.2525,155,7,155,6,0,0,0,0.12395000,0
oanapr01,30,10,1,13,6.09,0.17,17,14,30,3,0,0,0,1.00000000,0
pattepa01,23,5,1,0,0,0,21,11,23,1,0,0,0,1.00000000,0
pichero01,136,2,0,134,26.4,0.245,134,22,136,6,0,0,0,1.00000000,0
plattal01,9,0,0,0,0,0,5,8,9,1,0,0,0,1.00000000,0
nolaau01,183,88,19,0,0,0,187,1242,183,3,0,0,0,1.00000000,0
obrieja02,326,133,9,0,0,0,316,590,326,3,0,0,0,1.00000000,0
ogdencu01,97,11,0,93,23.84,0.27166666666666667,93,24,97,5,0,0,0,1.00000000,0
orsinjo01,332,123,40,0,0,0,298,1684,332,7,0,0,0,1.00000000,0
ozarkda99,0,0,0,0,0,0,0,0,0,0,618,0,0,1.00000000,0
paganjo01,1326,372,52,0,0,0,1136,1470,1326,15,0,0,0,1.00000000,1
parrian01,131,14,2,0,0,0,118,98,131,5,0,0,0,0.13570000,0
pastocl01,10,5,2,0,0,0,10,5,10,1,0,0,0,1.00000000,0
patteje01,3,0,0,3,2.7,0.231,3,0,3,1,0,0,0,1.00000000,0
pearcdu01,4,0,0,0,0,0,4,8,4,2,0,0,0,1.00000000,0
pearsal02,988,214,28,0,0,0,833,1725,988,9,0,2,1,1.00000000,0
peeryre01,11,2,0,10,5.11,0.15,10,1,11,2,0,0,0,1.00000000,0
permele01,8,0,0,8,9.690000000000001,0.21,8,0,8,2,0,0,0,1.00000000,0
porteco01,47,2,1,0,0,0,28,29,47,2,0,0,0,1.00000000,0
poseybu01,1371,729,158,0,0,0,1322,9919,1371,12,0,12,7,2.36705000,0
odorro01,960,497,161,0,0,0,941,1624,960,8,0,0,0,0.11920000,0
orrbi01,40,8,0,0,0,0,31,61,40,2,0,0,0,1.00000000,0
otoolji01,271,21,0,270,34.67,0.24099999999999996,270,80,271,10,0,0,1,1.00000000,0
paulxa01,349,71,12,0,0,0,225,240,349,6,0,0,0,0.13100000,0
perezhe02,1,0,0,1,10.8,0.429,1,0,1,1,0,0,0,1.00000000,0
peterbu01,13,2,0,0,0,0,13,22,13,2,0,0,0,1.00000000,0
nolaaa01,172,12,0,171,26.060000000000002,0.2325714285714286,171,60,172,7,0,0,1,0.11770000,0
northhu01,164,63,3,0,0,0,147,272,164,3,0,0,0,1.00000000,0
ontivst01,732,224,24,0,0,0,621,641,732,8,0,0,0,1.00000000,0
ortegra01,246,66,14,0,0,0,214,367,246,5,0,0,0,1.00000000,0
parkeky01,64,12,3,0,0,0,40,64,64,2,0,0,0,1.00000000,0
pattiji01,6,0,0,6,4.63,0.23,6,0,6,1,0,0,0,1.00000000,0
penaar01,7,0,0,7,31.28,0.397,7,1,7,2,0,0,0,0.11600000,0
pettipa01,13,0,0,12,11.09,0.245,12,2,13,2,0,0,0,1.00000000,0
piercja01,70,22,8,0,0,0,57,470,70,3,0,0,0,1.00000000,0
powerdo01,647,199,4,0,0,0,633,2958,648,11,0,0,0,1.00000000,0
olsonty01,124,0,0,124,21.490000000000002,0.27199999999999996,124,4,124,5,0,0,0,1.00000000,0
osborbo01,121,11,0,121,20.79,0.34,121,29,121,6,0,0,0,1.00000000,0
osburpa01,12,0,0,12,13.4,0.35050000000000003,12,3,12,2,0,0,0,1.00000000,0
padgeer01,271,81,1,0,0,0,252,313,271,5,0,0,0,1.00000000,0
penafr01,86,13,5,0,0,0,86,401,86,5,0,0,0,1.00000000,0
perezmi03,154,47,9,0,0,0,144,998,154,4,0,0,0,1.00000000,0
perkoha01,197,13,1,184,36.02,0.27625,184,31,197,8,0,0,0,1.00000000,0
phelpco01,56,11,2,0,0,0,30,37,56,4,0,0,0,1.00000000,0
ondrulo01,288,0,0,288,29.900000000000002,0.2668333333333333,288,28,288,6,0,0,0,0.19692000,0
paddach01,62,2,0,61,13.13,0.245,61,19,62,3,0,0,0,1.00000000,0
padilju01,42,0,0,42,16.13,0.29566666666666663,42,2,42,2,0,0,0,0.12400000,0
patinlu01,30,0,0,30,9.5,0.2445,30,1,30,2,0,0,0,1.00000000,0
pattegi01,10,0,0,10,5.4,0.29,10,5,10,1,0,0,0,1.00000000,0
pearcjo01,13,1,0,13,14.48,0.3526666666666667,13,3,13,3,0,0,0,1.00000000,0
pedrejo01,14,3,0,0,0,0,14,38,14,2,0,0,0,1.00000000,0
perdoan01,22,0,0,22,26.6,0.23650000000000002,22,0,22,2,0,0,0,1.00000000,0
peterdj01,70,38,13,0,0,0,64,129,70,1,0,0,0,1.00000000,0
phebubi01,13,1,0,13,16.029999999999998,0.22666666666666668,13,1,13,3,0,0,0,1.00000000,0
primra01,117,4,0,116,26.4,0.28,116,16,117,6,0,0,0,1.00000000,0
olivaed02,70,22,8,0,0,0,66,96,70,2,0,0,0,1.00000000,0
omallry01,2,0,0,2,2.13,0.213,2,0,2,1,0,0,0,1.00000000,0
oneilbi01,206,42,2,0,0,0,200,278,207,2,0,0,0,1.00000000,0
osorifr01,104,1,0,104,21.91,0.311,104,14,104,4,0,0,0,0.12060000,0
owenma01,1011,497,31,0,0,0,999,1372,1011,9,0,1,0,1.00000000,0
pachecr01,24,4,1,0,0,0,24,45,24,2,0,0,0,1.00000000,0
parkedi01,4,1,0,0,0,0,2,1,4,1,0,0,0,1.00000000,0
paynege01,12,0,0,12,5.46,0.31,12,1,12,1,0,0,0,1.00000000,0
pladsgo01,20,0,0,20,71.85,0.473,20,3,20,4,0,0,0,1.00000000,0
powelbo01,2042,1187,339,0,0,0,1910,12796,2042,17,0,5,4,1.00000000,1
oharaki01,8,0,0,0,0,0,8,10,8,1,0,0,0,1.00000000,0
palmeji01,576,41,3,558,63.12,0.23536842105263164,558,292,576,19,0,15,6,1.00000000,1
pappami01,527,67,20,520,65.91,0.2481578947368421,521,245,527,17,0,0,3,1.00000000,1
petribi01,8,0,0,8,7.45,0.229,8,0,8,1,0,0,0,1.00000000,0
phillta01,147,3,0,147,43.779999999999994,0.2914285714285714,147,28,147,6,0,0,0,1.00000000,0
poetzjo01,2,0,0,2,3.38,0.19,2,1,2,1,0,0,0,1.00000000,0
sullibi02,6,1,0,6,7.93,0,7,0,6,1,0,0,0,1.00000000,0
osgooch01,1,0,0,1,3,0.22,1,0,1,1,0,0,0,1.00000000,0
oteroda01,358,0,0,358,30.7,0.28975,358,28,358,8,0,0,0,0.12562500,0
pegueja01,25,0,0,25,14.02,0.29500000000000004,25,0,25,2,0,0,0,1.00000000,0
penabe01,88,10,1,0,0,0,76,76,88,6,0,0,0,1.00000000,0
pittach01,53,7,0,0,0,0,46,40,53,3,0,0,0,1.00000000,0
podbibu01,173,9,0,172,58.61,0.28700000000000003,172,41,173,9,0,0,0,1.00000000,0
powelpa01,30,2,1,0,0,0,24,42,30,3,0,0,0,1.00000000,0
schmicr01,60,3,0,54,30.92,0,61,20,60,5,0,0,0,1.00000000,0
nuxhajo01,555,78,15,526,135.87,0.2747058823529412,526,95,555,16,0,0,2,1.00000000,0
palmema01,63,0,0,63,31.740000000000002,0.2892,63,13,63,5,0,0,0,0.12810000,0
pattobi01,9,2,0,0,0,0,3,4,9,1,0,0,0,1.00000000,0
obradji01,10,2,0,0,0,0,3,28,10,1,0,0,0,1.00000000,0
okajihi01,266,0,0,266,19.29,0.2618333333333333,266,13,266,6,0,0,1,0.54890000,0
oneilty01,309,138,55,0,0,0,264,410,309,4,0,2,0,1.00000000,0
perrych01,18,3,0,0,0,0,13,43,18,2,0,0,0,1.00000000,0
pickeda01,14,3,0,0,0,0,14,20,14,1,0,0,0,1.00000000,0
piercbi02,616,69,0,585,60.03,0.23166666666666666,586,124,616,18,0,4,7,1.00000000,1
nordhwa01,502,205,39,2,9,0.286,283,431,502,8,0,0,0,1.00000000,0
northsc01,20,7,1,0,0,0,18,35,20,1,0,0,0,1.00000000,0
oharato01,62,5,0,0,0,0,61,102,62,2,0,0,0,1.00000000,0
olivele01,27,0,0,27,22.19,0.24075000000000002,27,0,27,3,0,0,0,1.00000000,0
pondra01,1,0,0,0,0,0,1,0,1,1,0,0,0,1.00000000,0
osunaro01,314,0,0,314,18.270000000000003,0.20700000000000002,314,21,314,6,0,0,1,0.11740000,0
oswalco01,26,1,0,26,26.33,0.2895,26,10,26,4,0,0,0,1.00000000,0
ottme01,2730,1860,511,0,0,0,2575,4734,2730,22,464,11,12,1.00000000,1
palmelo01,108,5,1,106,30.73,0.24550000000000002,106,17,108,5,0,0,0,1.00000000,0
parkssl01,10,0,0,10,5.68,0.3,10,0,10,1,0,0,0,1.00000000,0
pattoto01,1,0,0,0,0,0,1,4,1,1,0,0,0,1.00000000,0
perezeu01,73,5,0,0,0,0,54,81,73,4,0,0,0,1.00000000,0
pierema01,220,18,0,194,38.92,0.28285714285714286,194,45,220,6,0,0,0,1.00000000,0
pocorbi01,596,172,21,0,0,0,414,1954,596,10,0,0,1,1.00000000,0
sterljo01,1,0,0,1,21.6,0,1,0,1,1,0,0,0,1.00000000,0
parroji01,320,152,6,0,0,0,320,575,320,4,0,0,0,1.00000000,0
plockwa01,2,0,0,0,0,0,2,0,2,1,0,0,0,1.00000000,0
pyznati01,15,0,0,0,0,0,13,118,15,1,0,0,0,1.00000000,0
rasmuer01,239,10,0,238,47.61,0.2873,238,55,239,8,0,0,0,1.00000000,0
rathga01,8,0,0,8,22.37,0.275,8,0,8,2,0,0,0,1.00000000,0
raudmbo01,16,3,0,0,0,0,16,21,16,2,0,0,0,1.00000000,0
rheamcy01,107,25,1,0,0,0,91,482,107,2,0,0,0,1.00000000,0
ringro01,99,0,0,99,34.68,0.22866666666666666,99,2,99,5,0,0,0,0.12670000,0
romerst01,94,17,4,0,0,0,70,91,94,3,0,0,0,1.00000000,0
ruggiju01,483,163,53,0,0,0,405,760,483,9,0,0,0,0.39825000,0
salazje01,168,31,4,0,0,0,95,120,168,4,0,0,0,0.12530000,0
scanlmo01,3,0,0,0,0,0,3,28,3,1,0,0,0,1.00000000,0
schubhe01,332,116,11,0,0,0,281,398,332,7,0,0,0,1.00000000,0
sedlash01,16,0,0,16,6.72,0.303,16,11,16,1,0,0,0,1.00000000,0
senzaan01,124,12,0,124,23.63,0.2748,124,37,124,5,0,0,0,1.00000000,0
shaffri01,51,10,5,0,0,0,38,141,51,2,0,0,0,1.00000000,0
smallwi01,147,45,0,0,0,0,147,235,147,2,0,0,0,1.00000000,0
smithsh01,381,60,6,373,105.33,0.32666666666666655,376,92,381,14,0,0,0,1.00000000,1
sotone01,34,1,0,0,0,0,14,35,34,2,0,0,0,0.12560000,0
stokebr01,173,0,0,173,27.529999999999998,0.3144,173,16,173,5,0,0,0,0.12900000,0
ramirma01,184,28,4,0,0,0,142,137,184,6,0,0,0,1.00000000,0
